"PKEY","BOID","METABO","LASTUPDATE","PROCESSID","ROWCOMMENT","CREATED","CREATEDUSER","REPLACED","REPLACEDUSER","ITSCODE","ITSCODEKOPF","SEQUENCE","CODEVISIBLE","COMPAREVALUE","TIMESEG","ARCHIVETAG","MDBID"
3063,"2943",-11,2014-04-03 11:29:27.585916000,"P.-253746","",2014-03-25 17:29:59.004704000,"CHaegele",2014-04-03 11:29:27.585916000,"CHaegele","2903","-50361",4390,0,999,2014-03-25,"",""
1461,"1461",-11,2014-02-04 17:53:00.939561000,"P.-205601","",2014-02-04 17:53:00.939561000,"LWernli",3000-01-01 00:00:00.000000000,"","1461","-6920",10,0,999,2014-02-04,"",""
1789,"1729",-11,2014-02-12 14:21:30.576558000,"P.-254007","",2014-02-12 14:21:30.576558000,"PMueller",3000-01-01 00:00:00.000000000,"","1749","65",60,0,999,2014-02-12,"",""
1790,"1730",-11,2014-02-12 14:21:30.576558000,"P.-254007","",2014-02-12 14:21:30.576558000,"PMueller",3000-01-01 00:00:00.000000000,"","1750","65",70,0,999,2014-02-12,"",""
780,"780",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","780","-11399",330,0,999,2014-01-21,"",""
781,"781",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","781","-11399",340,0,999,2014-01-21,"",""
782,"782",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","782","-11399",350,0,999,2014-01-21,"",""
783,"783",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","783","-11399",360,0,999,2014-01-21,"",""
784,"784",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","784","-11399",370,0,999,2014-01-21,"",""
785,"785",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","785","-11399",380,0,999,2014-01-21,"",""
786,"786",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","786","-11399",390,0,999,2014-01-21,"",""
787,"787",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","787","-11399",400,0,999,2014-01-21,"",""
788,"788",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","788","-11399",410,0,999,2014-01-21,"",""
789,"789",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","789","-11399",420,0,999,2014-01-21,"",""
790,"790",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","790","-11399",430,0,999,2014-01-21,"",""
791,"791",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","791","-11399",440,0,999,2014-01-21,"",""
792,"792",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","792","-11399",450,0,999,2014-01-21,"",""
793,"793",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","793","-11399",460,0,999,2014-01-21,"",""
794,"794",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","794","-11399",470,0,999,2014-01-21,"",""
795,"795",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","795","-11399",480,0,999,2014-01-21,"",""
796,"796",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","796","-11399",490,0,999,2014-01-21,"",""
797,"797",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","797","-11399",500,0,999,2014-01-21,"",""
798,"798",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","798","-11399",510,0,999,2014-01-21,"",""
799,"799",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","799","-11399",520,0,999,2014-01-21,"",""
800,"800",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","800","-11399",530,0,999,2014-01-21,"",""
801,"801",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","801","-11399",540,0,999,2014-01-21,"",""
802,"802",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","802","-11399",550,0,999,2014-01-21,"",""
803,"803",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","803","-11399",560,0,999,2014-01-21,"",""
804,"804",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","804","-11399",570,0,999,2014-01-21,"",""
805,"805",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","805","-11399",580,0,999,2014-01-21,"",""
806,"806",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","806","-11399",590,0,999,2014-01-21,"",""
807,"807",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","807","-11399",600,0,999,2014-01-21,"",""
808,"808",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","808","-11399",610,0,999,2014-01-21,"",""
809,"809",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","809","-11399",620,0,999,2014-01-21,"",""
810,"810",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","810","-11399",630,0,999,2014-01-21,"",""
811,"811",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","811","-11399",640,0,999,2014-01-21,"",""
812,"812",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","812","-11399",650,0,999,2014-01-21,"",""
813,"813",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","813","-11399",660,0,999,2014-01-21,"",""
814,"814",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","814","-11399",670,0,999,2014-01-21,"",""
815,"815",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","815","-11399",680,0,999,2014-01-21,"",""
816,"816",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","816","-11399",690,0,999,2014-01-21,"",""
817,"817",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","817","-11399",700,0,999,2014-01-21,"",""
818,"818",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","818","-11399",710,0,999,2014-01-21,"",""
819,"819",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","819","-11399",720,0,999,2014-01-21,"",""
820,"820",-11,2014-01-21 11:16:02.491340000,"P.-254007","",2014-01-21 11:16:02.491340000,"CHaegele",3000-01-01 00:00:00.000000000,"","820","-11399",730,0,999,2014-01-21,"",""
821,"821",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","821","-50476",0,0,999,2014-01-21,"",""
822,"822",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","822","-50476",10,0,999,2014-01-21,"",""
823,"823",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","823","-50476",20,0,999,2014-01-21,"",""
824,"824",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","824","-50476",30,0,999,2014-01-21,"",""
825,"825",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","825","-50476",40,0,999,2014-01-21,"",""
826,"826",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","826","-50476",50,0,999,2014-01-21,"",""
827,"827",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","827","-50476",60,0,999,2014-01-21,"",""
828,"828",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","828","-50476",70,0,999,2014-01-21,"",""
829,"829",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","829","-50476",80,0,999,2014-01-21,"",""
830,"830",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","830","-50476",90,0,999,2014-01-21,"",""
831,"831",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","831","-50476",100,0,999,2014-01-21,"",""
832,"832",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","832","-50476",110,0,999,2014-01-21,"",""
833,"833",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","833","-50476",113,0,999,2014-01-21,"",""
834,"834",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","834","-50476",114,0,999,2014-01-21,"",""
835,"835",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","835","-50476",115,0,999,2014-01-21,"",""
836,"836",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","836","-50476",117,0,999,2014-01-21,"",""
837,"837",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","837","-50476",118,0,999,2014-01-21,"",""
838,"838",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","838","-50476",119,0,999,2014-01-21,"",""
839,"839",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","839","-50476",120,0,999,2014-01-21,"",""
840,"840",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","840","-50476",120,0,999,2014-01-21,"",""
841,"841",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","841","-50476",121,0,999,2014-01-21,"",""
842,"842",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","842","-50476",122,0,999,2014-01-21,"",""
843,"843",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","843","-50476",123,0,999,2014-01-21,"",""
844,"844",-11,2014-01-21 11:16:06.049596000,"P.-254007","",2014-01-21 11:16:06.049596000,"CHaegele",3000-01-01 00:00:00.000000000,"","844","-50476",124,0,999,2014-01-21,"",""
3064,"2944",-11,2014-04-03 11:29:27.585916000,"P.-253746","",2014-03-25 17:29:59.004704000,"CHaegele",2014-04-03 11:29:27.585916000,"CHaegele","2904","-50361",4400,0,999,2014-03-25,"",""
3065,"2945",-11,2014-04-03 11:29:27.585916000,"P.-253746","",2014-03-25 17:29:59.004704000,"CHaegele",2014-04-03 11:29:27.585916000,"CHaegele","2905","-50361",0,0,999,2014-03-25,"",""
3066,"2946",-11,2014-04-03 11:29:27.585916000,"P.-253746","",2014-03-25 17:29:59.004704000,"CHaegele",2014-04-03 11:29:27.585916000,"CHaegele","2906","-50361",0,0,999,2014-03-25,"",""
3067,"2947",-11,2014-04-03 11:29:27.585916000,"P.-253746","",2014-03-25 17:29:59.004704000,"CHaegele",2014-04-03 11:29:27.585916000,"CHaegele","2907","-50361",0,0,999,2014-03-25,"",""
3068,"2948",-11,2014-04-03 11:29:27.585916000,"P.-253746","",2014-03-25 17:29:59.004704000,"CHaegele",2014-04-03 11:29:27.585916000,"CHaegele","2908","-50361",0,0,999,2014-03-25,"",""
3069,"2949",-11,2014-04-03 11:29:27.585916000,"P.-253746","",2014-03-25 17:29:59.004704000,"CHaegele",2014-04-03 11:29:27.585916000,"CHaegele","2909","-50361",0,0,999,2014-03-25,"",""
3070,"2950",-11,2014-04-03 11:29:27.585916000,"P.-253746","",2014-03-25 17:29:59.004704000,"CHaegele",2014-04-03 11:29:27.585916000,"CHaegele","2910","-50361",0,0,999,2014-03-25,"",""
3071,"2951",-11,2014-04-03 11:29:27.585916000,"P.-253746","",2014-03-25 17:29:59.004704000,"CHaegele",2014-04-03 11:29:27.585916000,"CHaegele","2911","-50361",0,0,999,2014-03-25,"",""
3072,"2952",-11,2014-04-03 11:29:27.585916000,"P.-253746","",2014-03-25 17:29:59.004704000,"CHaegele",2014-04-03 11:29:27.585916000,"CHaegele","2912","-50361",0,0,999,2014-03-25,"",""
3073,"2953",-11,2014-04-03 11:29:27.585916000,"P.-253746","",2014-03-25 17:29:59.004704000,"CHaegele",2014-04-03 11:29:27.585916000,"CHaegele","2913","-50361",0,0,999,2014-03-25,"",""
